image_name,image_ptah,summery
P0465_354_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0465_354_0.png,A parking lot with two cars is located near four tennis courts surrounded by greenery.
P2280_1400_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2280_1400_0.png,A small island with two boats nearby is located in the center of the deep blue ocean.
P2250_0_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2250_0_1400.png,"A marina and parking lot with boats docked and vehicles parked in organized rows, located in the center of the image."
P1526_0_3200.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1526_0_3200.png,"A suburban area with a mix of residential buildings, greenery, and a road network is visible in this satellite image, with a cluster of buildings located at the bottom of the scene."
P2435_1400_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2435_1400_0.png,"A lush green forest with a winding road and a small body of water is visible, with some buildings located near the top right corner of the scene."
P1465_1400_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1465_1400_0.png,"A residential neighborhood with red-roofed houses and street intersections is located in an urban area, with parked cars along the streets."
P1799_0_18.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1799_0_18.png,"A truck parking lot is situated near a road in an urban area, with several trucks and trailers parked in designated spaces. Buildings are located nearby."
P0020_2800_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0020_2800_700.png,A dark field with a white cross is located in the center. Two small gray airplanes are positioned at the top left corner.
P1972_0_3500.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1972_0_3500.png,"An airport terminal with multiple airplanes parked in a radial pattern, including two A220, two A321, two A330, and four A350 airplanes."
P1437_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1437_0_0.png,"An aerial view of a mixed industrial and natural landscape in the top-left, featuring buildings, roads, and patches of vegetation."
P0581_874_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0581_874_700.png,"Aerial view of a lakeside residential area with docks, houses, and surrounding trees, located within an urban area."
P2761_700_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2761_700_2800.png,"An aerial view of an industrial port area with warehouses, shipping containers, and docked boats, including two small engineering-ships and four small tugboats."
P1783_2100_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1783_2100_2100.png,"A satellite view of a city area with a bus depot, adjacent buildings, and nearby green spaces, including a parking lot with several vehicles."
P2201_0_455.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2201_0_455.png,"An airport tarmac with several private jets parked, including two gray and two white aircraft, and a building nearby."
P2362_700_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2362_700_0.png,"Aerial view of a rural and urban area with agricultural fields, buildings, and roads, including a cluster of buildings in the center right."
P0085_1706_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0085_1706_1400.png,"A multi-lane highway with sparse traffic and dry terrain is visible in the satellite image, with two large vehicles (one gray and one white) parked close to each other at the bottom left."
P1170_7000_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1170_7000_1400.png,"A rural area with a small structure and winding road, featuring buildings and trees in the center."
P0036_0_2393.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0036_0_2393.png,A satellite image shows two Boeing 747 airplanes parked on an airport tarmac with a runway and terminal in the top-left and ground markings throughout.
P1142_2800_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1142_2800_2800.png,"Two airplanes, a gray one and a white one, are parked on the top-left corner of an airport tarmac. Nearby, a modern building with glass facades and a courtyard is visible."
P1841_0_1160.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1841_0_1160.png,"A road and industrial area with parked vehicles, including two gray large dump-trucks, two gray large cars, a white large dump-truck, and a white large car, and a bus stop, adjacent to a small patch of greenery."
P1333_2800_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1333_2800_2100.png,"A rural area with agricultural fields, a river, and a cluster of buildings located in the bottom left part of the scene, indicating a nearby urban area."
P2557_0_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2557_0_2800.png,"A satellite view of an urban area with buildings, roads, and parking lots, including a cluster of buildings at the bottom of the scene."
P1540_0_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1540_0_2800.png,"Satellite view of an urban area with buildings and a circular structure, possibly a power plant or manufacturing complex."
P2560_700_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2560_700_2800.png,"A satellite view of an urban area with construction sites and roads, featuring buildings located close together at the top left corner."
P0581_874_1236.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0581_874_1236.png,"A lakeside property with multiple buildings, a boat dock, and a circular structure near the water is shown in the satellite image. Two small white ships and a gray ship are anchored at a nearby harbor."
P2030_4200_6503.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2030_4200_6503.png,Two A330 airplanes are parked at the center of an airport terminal. Ground service vehicles are nearby.
P0224_665_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0224_665_700.png,"A tennis complex with multiple courts arranged in a grid pattern is surrounded by greenery and pathways, located within an urban area with nearby buildings."
P2790_1400_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2790_1400_700.png,"Two Swiss International Air Lines A330 planes are parked at airport gates, with ground support equipment nearby, in a satellite image of an airport."
P0346_700_3500.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0346_700_3500.png,"A lakeside house with a dock and two cars is located in a waterfront property surrounded by greenery, near an urban area with multiple buildings."
P0920_1101_519.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0920_1101_519.png,"A marina with rows of boats docked alongside a road and parking area, surrounded by greenery, is visible in the satellite image. Two gray vehicles and two white vehicles are parked near each other at the bottom left, while a gray vehicle is accompanied by two white vehicles nearby."
P0719_298_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0719_298_700.png,"Aerial view of a marina with multiple docked boats at three harbors in the top left, center, and top right."
P1659_700_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1659_700_2800.png,"A city with buildings at the top of the scene, against a dark background with a small white dot in the center."
P1322_1400_4200.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1322_1400_4200.png,"Aerial view of agricultural fields and small settlements with waterways, located in a patterned layout. Some buildings are visible at the right side of the scene."
P1639_2800_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1639_2800_1400.png,"A densely populated urban area with a grid of streets and buildings, as seen in a satellite image at night. The image shows a cluster of buildings at the bottom right part of the scene, indicating high human activity and development in the region."
P0894_1183_2697.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0894_1183_2697.png,A marina with rows of docked boats and a pier extends into the water. Two gray and two white large dump-trucks are located at the top right corner of the scene.
P1736_2800_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1736_2800_0.png,"A densely populated urban area with intersecting roads and buildings, including a cluster of buildings at the bottom right, is visible in this satellite image."
P2801_700_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2801_700_0.png,An airport tarmac with a parked airplane and two vehicles on the center taxiway.
P0025_0_3500.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0025_0_3500.png,"A road curves around a body of water, with buildings and greenery visible in the suburban or semi-urban area. A small building and parking lot are located on the left side of the scene."
P1739_2100_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1739_2100_2100.png,"Aerial view of an urban area with buildings at the top right, surrounded by green spaces."
P1707_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1707_0_0.png,A forested area with some cleared fields and buildings located in a city or urban area at the bottom left.
P1753_700_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1753_700_700.png,"A mixed urban and natural landscape with residential buildings, roads, and water bodies, located in a suburban area with a wooded section."
P2646_1400_487.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2646_1400_487.png,"A water treatment or storage facility with large tanks and connected infrastructure is located in an urban area, with buildings nearby at the top left."
P1148_4568_3903.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1148_4568_3903.png,A forest or large green area with trees is located near a road at the top-left of the scene. The road is visible as a linear feature running through the scene. Other vehicles or structures may be nearby.
P1501_3181_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1501_3181_700.png,"An industrial and commercial area with warehouses, vehicles, and buildings, including a large structure with a blue roof and smaller adjacent buildings, located in a city or urban area."
P1060_700_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1060_700_1400.png,Two gray and two white ships are anchored at a harbor in a coastal area with shallow waters and docks.
P0817_0_339.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0817_0_339.png,A tennis complex with multiple courts surrounded by greenery and paved pathways is located near buildings in the top right part of the scene.
P2801_2800_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2801_2800_1400.png,"Two A220 airplanes are parked on an airport tarmac with various ground markings and equipment, as seen in an aerial view."
P2700_0_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2700_0_700.png,"Satellite view of an industrial complex with storage tanks and pipelines, located near urban buildings in a city or urban area."
P1615_3200_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1615_3200_0.png,"A winding river cuts through a patchwork of fields and urban areas, with buildings located close to each other at the bottom left part of the scene."
P2280_4347_3303.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2280_4347_3303.png,"Buildings in a city or urban area, located at the bottom right part of the scene, indicate high human activity and development."
P1292_3200_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1292_3200_2100.png,"A city or urban area with buildings located close together, featuring dark, textured fabric and smooth, textured surfaces in dark gray."
P0605_450_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0605_450_0.png,"A lakeside area with docks and greenery, located near an urban area with buildings."
P1495_700_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1495_700_700.png,"A parking lot with marked spaces and a large, empty dirt area adjacent to it, with two small cars parked near the bottom left corner. Nearby, a racetrack with a curving layout is visible."
P0737_573_1338.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0737_573_1338.png,"A waterfront property with a pool, docks, and boats is located near a city or urban area with residential buildings and greenery."
P1868_2800_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1868_2800_2800.png,"A satellite image shows an airport runway and taxiway system, with two small cars parked near the right side, and a race track with curbs and barriers in the center. The surrounding areas appear undeveloped or under construction."
P1871_1400_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1871_1400_1400.png,"An airport runway and surrounding fields are visible, with two roundabouts located at the bottom left corner of the scene."
P0164_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0164_0_0.png,"A suburban area with red-roofed buildings, a sports field, and a highway, located in a region with high human activity and development."
P0441_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0441_0_0.png,"Aerial view of a coastal urban area with houses, docks, and trees along the shoreline."
P1098_1349_1540.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1098_1349_1540.png,"A large industrial building with multiple loading docks, a parking lot, and organized rows of vehicles, including several small cars positioned close to each other in various locations."
P2662_700_1647.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2662_700_1647.png,"A bustling port and industrial area with shipping containers, warehouses, and surrounding infrastructure, including a city or urban area with buildings located close together at the center. (Top-left)"
P0874_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0874_0_0.png,"A residential area with a road, houses, a tennis court, a pool, and a river, located at the center of the image, with the tennis court and parking lot adjacent to the road on the left side, bordered by the body of water on one side and residential houses on the other."
P1258_3200_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1258_3200_700.png,"A snowy landscape with a contrail from an aircraft and two small ships near the bottom right, with a winding path or line on a textured surface visible."
P2280_700_2800.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P2280_700_2800.png,"Two small liquid-cargo-ships are positioned close together at the top-left of the satellite image, with a lone ship gliding across the deep blue ocean nearby, leaving a trail in its wake, and a submarine floating on the ocean surface."
P0779_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0779_0_0.png,"A tennis facility with four courts and ample parking, with several small vehicles (cars and vans) located near the top right and center."
P1161_4200_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1161_4200_700.png,"An airport runway with two small vehicles near a small structure, surrounded by grassy areas, is visible in the satellite image."
P1551_0_3200.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1551_0_3200.png,"A satellite view of a suburban area with a mix of residential and commercial buildings organized in a grid pattern, with streets and parking lots visible, located at the bottom left of the scene."
P0235_0_700.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0235_0_700.png,"A tennis complex with two adjacent courts is located at the bottom left corner of the satellite image, surrounded by greenery and trees."
P0314_0_0.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0314_0_0.png,Aerial view of two harbors with four anchored ships and surrounding greenery on a waterfront property.
P1387_1400_5861.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1387_1400_5861.png,"A desert landscape with sand dunes on Mars, featuring two small ships at the bottom right corner."
P0582_577_511.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0582_577_511.png,"A waterfront property with a dock extending into a lake, surrounded by greenery, is located near other buildings at the top-left of the satellite image."
P1328_2800_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1328_2800_1400.png,"Aerial view of agricultural fields with water channels and a road network, featuring two bridges located close to each other at the top-left."
P1489_2800_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1489_2800_2100.png,A helipad and two roundabouts are located near the left side of an airport with runways and taxiways.
P1703_2800_2100.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1703_2800_2100.png,"A rural landscape with fields and forested areas, featuring buildings in a city or urban area at the bottom left."
P1688_2800_1400.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P1688_2800_1400.png,A road runs through a landscape with two adjacent driving-range fields located at the right side.
P0947_700_4200.png,/home/rishabh.mondal/Brick-Kilns-project/ijcai_2025_kilns/data/iclr_2026_processed_data/final_data/dota/processed/train/images/P0947_700_4200.png,"A gray ship is anchored at a harbor in the top-left corner of the image. Three docks extend into the water at the bottom left, each with a boat moored at its end. Some buildings are nearby."
